date,ticker,sector,proba,rank
2025-11-10,AXISBANK,Financials,0.31728495661995026,876.0
2025-10-14,INDUSINDBK,Financials,0.31708735748610895,877.0
2025-11-04,KOTAKBANK,Financials,0.3170304495663764,878.0
2025-11-06,PIDILITIND,Materials,0.31685884261316244,879.0
2025-11-03,DIVISLAB,Healthcare,0.31672705804102835,880.0
2025-11-07,INDUSINDBK,Financials,0.31659580983669494,881.0
2025-10-13,ICICIBANK,Financials,0.3162255945009364,882.0
2025-10-17,SBILIFE,Financials,0.31580118883850444,883.0
2025-11-06,EICHERMOT,Consumer Discretionary,0.31557372155408336,884.0
2025-10-31,BRITANNIA,Consumer Staples,0.31549419590773703,885.0
2025-10-29,M&M,Consumer Discretionary,0.31501970997426987,886.0
2025-11-05,SUNPHARMA,Healthcare,0.3149786690160879,887.0
2025-10-17,VOLTAS,Industrials,0.3146217915430814,888.0
2025-09-26,BAJFINANCE,Financials,0.3144970008607662,889.0
2025-10-20,SBILIFE,Financials,0.31399238028840465,890.0
2025-11-05,POWERGRID,Utilities,0.31298480116073907,891.0
2025-10-16,SIEMENS,Industrials,0.31270863968207013,892.0
2025-11-11,PIDILITIND,Materials,0.31270707639396045,893.0
2025-11-11,WIPRO,IT,0.31234833985116556,894.0
2025-10-07,HAVELLS,Industrials,0.3122896836580517,895.0
2025-10-23,BAJAJ-AUTO,Consumer Discretionary,0.3122482641704161,896.0
2025-10-23,MUTHOOTFIN,Financials,0.31206557461955226,897.0
2025-10-27,ICICIBANK,Financials,0.3116576856610308,898.0
2025-09-15,PEL,Financials,0.31165064355815264,899.0
2025-10-14,NTPC,Utilities,0.3114549829372241,900.0
2025-09-29,PIDILITIND,Materials,0.31131068463583633,901.0
2025-11-05,TATASTEEL,Materials,0.3113038939302164,902.0
2025-10-06,INFY,IT,0.3112513308107142,903.0
2025-09-19,ICICIBANK,Financials,0.3107889030108139,904.0
2025-10-16,VOLTAS,Industrials,0.3107386939191838,905.0
2025-11-07,DRREDDY,Healthcare,0.3107288197585744,906.0
2025-11-05,APOLLOHOSP,Healthcare,0.31059681118097693,907.0
2025-10-21,SBIN,Financials,0.31037221271232174,908.0
2025-11-03,SBILIFE,Financials,0.31021936842334547,909.0
2025-10-17,ONGC,Energy,0.3100927521394085,910.0
2025-10-27,COALINDIA,Energy,0.30976404915969186,911.0
2025-09-19,ULTRACEMCO,Materials,0.3096952349061604,912.0
2025-10-27,NMDC,Materials,0.30946730890897656,913.0
2025-09-16,BAJAJFINSV,Financials,0.3094297420606937,914.0
2025-10-23,ONGC,Energy,0.30933258090381116,915.0
2025-11-05,TITAN,Consumer Discretionary,0.30860210464510074,916.0
2025-10-13,ADANIGREEN,Utilities,0.3084797885018998,917.0
2025-10-23,BANDHANBNK,Financials,0.3083555670642065,918.0
2025-10-20,INFY,IT,0.3081020939646581,919.0
2025-10-30,ONGC,Energy,0.30810129563840233,920.0
2025-11-05,HEROMOTOCO,Consumer Discretionary,0.30804117673676024,921.0
2025-10-31,INDUSINDBK,Financials,0.3078538323872323,922.0
2025-10-16,JSWSTEEL,Materials,0.3075947076242898,923.0
2025-11-11,INFY,IT,0.3074662277023961,924.0
2025-11-04,SUNPHARMA,Healthcare,0.30716916337669214,925.0
2025-10-31,ICICIBANK,Financials,0.3070912022505209,926.0
2025-10-21,POWERGRID,Utilities,0.3070739571010761,927.0
2025-10-21,INFY,IT,0.3070319783976772,928.0
2025-10-03,PIDILITIND,Materials,0.3069581426481638,929.0
2025-09-16,VOLTAS,Industrials,0.30694812279588923,930.0
2025-10-31,HEROMOTOCO,Consumer Discretionary,0.3068127832501871,931.0
2025-10-20,NTPC,Utilities,0.3068043270743697,932.0
2025-11-11,APOLLOHOSP,Healthcare,0.306600232595794,933.0
2025-09-26,TECHM,IT,0.30638681019031166,934.0
2025-10-21,BANDHANBNK,Financials,0.3057444669269284,935.0
2025-10-16,NTPC,Utilities,0.30498025490617653,936.0
2025-09-17,PIDILITIND,Materials,0.3049799311398728,937.0
2025-10-31,INFY,IT,0.30488706437819,938.0
2025-10-30,JSWSTEEL,Materials,0.3045825616723978,939.0
2025-11-03,EICHERMOT,Consumer Discretionary,0.30455211953971895,940.0
2025-11-07,SBILIFE,Financials,0.30418606949708676,941.0
2025-10-30,HAVELLS,Industrials,0.3038008471941205,942.0
2025-10-27,INDUSINDBK,Financials,0.3037216332558126,943.0
2025-10-20,BAJAJ-AUTO,Consumer Discretionary,0.3030672654062666,944.0
2025-11-11,NESTLEIND,Consumer Staples,0.30288826706689953,945.0
2025-11-03,INDUSINDBK,Financials,0.30268379961895564,946.0
2025-10-27,ONGC,Energy,0.3026213211188421,947.0
2025-10-27,BAJAJFINSV,Financials,0.30261858004118836,948.0
2025-11-11,HAVELLS,Industrials,0.3026057008844085,949.0
2025-10-28,ONGC,Energy,0.3024920524618598,950.0
2025-10-27,BANDHANBNK,Financials,0.3024669107848343,951.0
2025-11-06,BANDHANBNK,Financials,0.301796630410173,952.0
2025-10-17,ICICIBANK,Financials,0.301687384779315,953.0
2025-11-05,INDUSINDBK,Financials,0.30152974209080213,954.0
2025-10-24,NTPC,Utilities,0.30133373750361864,955.0
2025-11-11,DRREDDY,Healthcare,0.30115070853118275,956.0
2025-11-10,APOLLOHOSP,Healthcare,0.3007868610968229,957.0
2025-10-06,BRITANNIA,Consumer Staples,0.30051553447010443,958.0
2025-11-06,DRREDDY,Healthcare,0.300333842265571,959.0
2025-10-27,NTPC,Utilities,0.300286652171202,960.0
2025-09-24,ICICIGI,Financials,0.2999874979173612,961.0
2025-10-17,HEROMOTOCO,Consumer Discretionary,0.2997952196136118,962.0
2025-11-05,TECHM,IT,0.2994236668050386,963.0
2025-11-06,HAVELLS,Industrials,0.2992247159950072,964.0
2025-11-10,PIDILITIND,Materials,0.29922047304582855,965.0
2025-10-28,APOLLOHOSP,Healthcare,0.29869887583469723,966.0
2025-11-04,VOLTAS,Industrials,0.29795377974593196,967.0
2025-11-06,M&M,Consumer Discretionary,0.2977519626543286,968.0
2025-10-16,COALINDIA,Energy,0.2977124386335883,969.0
2025-11-07,TATASTEEL,Materials,0.29769861189240476,970.0
2025-11-03,BRITANNIA,Consumer Staples,0.29697063293105147,971.0
2025-10-07,ICICIGI,Financials,0.29690308049266245,972.0
2025-11-10,GRASIM,Materials,0.2967567860885924,973.0
2025-10-14,SBIN,Financials,0.29628791807518895,974.0
2025-10-06,APOLLOHOSP,Healthcare,0.29627013188675844,975.0
2025-10-15,KOTAKBANK,Financials,0.2960978954849694,976.0
2025-10-10,ASIANPAINT,Materials,0.29606146569267505,977.0
2025-10-23,HAVELLS,Industrials,0.2955588177927481,978.0
2025-11-04,PIDILITIND,Materials,0.2954805452142036,979.0
2025-10-20,POWERGRID,Utilities,0.2951550198694345,980.0
2025-10-31,NTPC,Utilities,0.29462555581360445,981.0
2025-11-10,ADANIPORTS,Industrials,0.29388181266133184,982.0
2025-10-28,ADANIPORTS,Industrials,0.29375071522935314,983.0
2025-11-03,VOLTAS,Industrials,0.29332505316879076,984.0
2025-10-30,TITAN,Consumer Discretionary,0.29299461394706694,985.0
2025-11-03,KOTAKBANK,Financials,0.2928643027567806,986.0
2025-10-16,DIVISLAB,Healthcare,0.29273437654206685,987.0
2025-10-29,UPL,Materials,0.29248732890532275,988.0
2025-10-29,ONGC,Energy,0.2914999643591437,989.0
2025-11-05,BAJAJFINSV,Financials,0.29145370703386103,990.0
2025-10-15,SBILIFE,Financials,0.29124997855198026,991.0
2025-10-14,HAVELLS,Industrials,0.29036845494661556,992.0
2025-10-14,KOTAKBANK,Financials,0.2902761708809914,993.0
2025-11-06,TECHM,IT,0.29019139747660644,994.0
2025-10-15,BAJAJFINSV,Financials,0.28980622341762624,995.0
2025-10-20,COALINDIA,Energy,0.2897314573102648,996.0
2025-09-22,ULTRACEMCO,Materials,0.28882074118859097,997.0
2025-10-15,BRITANNIA,Consumer Staples,0.28872011817369286,998.0
2025-10-08,MUTHOOTFIN,Financials,0.2881812292844166,999.0
2025-10-15,SIEMENS,Industrials,0.28787850946734783,1000.0
2025-10-13,INDUSINDBK,Financials,0.28776231884279874,1001.0
2025-10-30,HINDALCO,Materials,0.2872675269543769,1002.0
2025-11-03,ICICIGI,Financials,0.2870769523268702,1003.0
2025-11-05,HAVELLS,Industrials,0.28641599636938864,1004.0
2025-11-10,ITC,Consumer Staples,0.2862728161251503,1005.0
2025-11-05,PIDILITIND,Materials,0.28618682007929586,1006.0
2025-09-18,PIDILITIND,Materials,0.285945777890814,1007.0
2025-10-13,BANDHANBNK,Financials,0.28565362499925334,1008.0
2025-11-07,M&M,Consumer Discretionary,0.28554851555468774,1009.0
2025-10-30,POWERGRID,Utilities,0.28552060897662895,1010.0
2025-10-23,TECHM,IT,0.28544824936980484,1011.0
2025-11-04,TITAN,Consumer Discretionary,0.2850002657250237,1012.0
2025-10-10,ICICIGI,Financials,0.2841510472599992,1013.0
2025-09-16,TCS,IT,0.2841029184920123,1014.0
2025-09-19,M&M,Consumer Discretionary,0.2840082893865417,1015.0
2025-10-24,BAJAJ-AUTO,Consumer Discretionary,0.2839772503352775,1016.0
2025-10-10,ONGC,Energy,0.28305961434442584,1017.0
2025-09-29,ICICIBANK,Financials,0.2826411584784862,1018.0
2025-11-06,SIEMENS,Industrials,0.2825799716096317,1019.0
2025-11-04,BAJFINANCE,Financials,0.282258134429106,1020.0
2025-10-20,NESTLEIND,Consumer Staples,0.28190633965938344,1021.0
2025-10-21,BAJAJFINSV,Financials,0.2814558522077142,1022.0
2025-11-07,GRASIM,Materials,0.28141950430726315,1023.0
2025-10-07,INDUSINDBK,Financials,0.2812304158399686,1024.0
2025-10-14,TECHM,IT,0.2810903358958639,1025.0
2025-11-10,DRREDDY,Healthcare,0.2810444203025554,1026.0
2025-10-30,ICICIGI,Financials,0.2808913479683066,1027.0
2025-10-30,ADANIPORTS,Industrials,0.2808380638843885,1028.0
2025-10-14,WIPRO,IT,0.280572508274464,1029.0
2025-11-11,ASIANPAINT,Materials,0.28055367089363403,1030.0
2025-11-03,HINDUNILVR,Consumer Staples,0.2804241904524627,1031.0
2025-10-28,SIEMENS,Industrials,0.28033257447304155,1032.0
2025-10-24,HEROMOTOCO,Consumer Discretionary,0.2801174145515034,1033.0
2025-11-03,HAVELLS,Industrials,0.28002975650898576,1034.0
2025-11-04,INDUSINDBK,Financials,0.27967141478668783,1035.0
2025-11-07,LT,Industrials,0.2795292272948499,1036.0
2025-11-07,PIDILITIND,Materials,0.27942022146498197,1037.0
2025-10-16,ADANIPORTS,Industrials,0.2790838286300145,1038.0
2025-10-21,COALINDIA,Energy,0.27901237409095203,1039.0
2025-11-03,ONGC,Energy,0.27893073643747507,1040.0
2025-09-23,COALINDIA,Energy,0.27865704516279277,1041.0
2025-10-13,KOTAKBANK,Financials,0.27790525132719585,1042.0
2025-11-04,WIPRO,IT,0.2778207871604072,1043.0
2025-11-03,POWERGRID,Utilities,0.27773933569246606,1044.0
2025-09-17,ITC,Consumer Staples,0.27759934577714274,1045.0
2025-09-15,VOLTAS,Industrials,0.27712701598053446,1046.0
2025-11-11,LT,Industrials,0.27702336586446097,1047.0
2025-10-15,NESTLEIND,Consumer Staples,0.2767832699198288,1048.0
2025-10-27,DRREDDY,Healthcare,0.27654880939663723,1049.0
2025-09-12,MARUTI,Consumer Discretionary,0.2765232496650456,1050.0
2025-10-13,POWERGRID,Utilities,0.27632103400466074,1051.0
2025-10-24,TECHM,IT,0.2762444225318753,1052.0
2025-10-13,GRASIM,Materials,0.2758511630055518,1053.0
2025-10-30,DIVISLAB,Healthcare,0.275681987363597,1054.0
2025-10-17,TCS,IT,0.2752889299874756,1055.0
2025-10-20,ADANIPORTS,Industrials,0.27500327568931926,1056.0
2025-10-13,SBIN,Financials,0.27435137529421494,1057.0
2025-10-24,BANDHANBNK,Financials,0.2741302833921332,1058.0
2025-09-23,ICICIBANK,Financials,0.27387199630379505,1059.0
2025-09-23,ICICIPRULI,Financials,0.273629069674237,1060.0
2025-11-11,SUNPHARMA,Healthcare,0.2731347370323635,1061.0
2025-10-27,TECHM,IT,0.27288606349163175,1062.0
2025-10-15,EICHERMOT,Consumer Discretionary,0.27283938617056597,1063.0
2025-10-29,INFY,IT,0.2727713371966383,1064.0
2025-10-16,DRREDDY,Healthcare,0.2727677422793435,1065.0
2025-10-31,ADANIPORTS,Industrials,0.27275695884616336,1066.0
2025-10-21,AXISBANK,Financials,0.2726457881766928,1067.0
2025-11-06,ULTRACEMCO,Materials,0.2724698462766285,1068.0
2025-10-17,SUNPHARMA,Healthcare,0.2723838104488706,1069.0
2025-11-04,SBILIFE,Financials,0.27193275836384767,1070.0
2025-11-07,SUNPHARMA,Healthcare,0.27181222519489406,1071.0
2025-11-03,ICICIBANK,Financials,0.27132525324674395,1072.0
2025-09-24,M&M,Consumer Discretionary,0.2711042712997587,1073.0
2025-09-15,ICICIGI,Financials,0.2701901217533186,1074.0
2025-10-14,POWERGRID,Utilities,0.2698247115227262,1075.0
2025-10-29,POWERGRID,Utilities,0.2695864413557283,1076.0
2025-10-06,ONGC,Energy,0.26926877600979743,1077.0
2025-11-06,BAJFINANCE,Financials,0.26912846722324035,1078.0
2025-09-12,HEROMOTOCO,Consumer Discretionary,0.26902757725030163,1079.0
2025-10-21,RELIANCE,Energy,0.2690251213256837,1080.0
2025-11-03,ADANIPORTS,Industrials,0.2687437649543895,1081.0
2025-11-07,NMDC,Materials,0.26814188600968497,1082.0
2025-11-06,SBIN,Financials,0.26806098345972296,1083.0
2025-10-29,ICICIBANK,Financials,0.2669968356942333,1084.0
2025-10-16,WIPRO,IT,0.2669927284735314,1085.0
2025-10-31,TECHM,IT,0.2668634584368701,1086.0
2025-11-10,BRITANNIA,Consumer Staples,0.2667601461837708,1087.0
2025-11-03,ADANIGREEN,Utilities,0.2666237005375884,1088.0
2025-10-15,ICICIPRULI,Financials,0.26635812106031226,1089.0
2025-11-10,INFY,IT,0.2661977038820046,1090.0
2025-10-16,BRITANNIA,Consumer Staples,0.2660196999124385,1091.0
2025-10-28,RELIANCE,Energy,0.26569539091564576,1092.0
2025-11-03,SBIN,Financials,0.2655850768126499,1093.0
2025-11-06,ADANIGREEN,Utilities,0.26503499097985633,1094.0
2025-11-10,SBIN,Financials,0.26503122462793505,1095.0
2025-10-13,ICICIGI,Financials,0.2649014363799647,1096.0
2025-10-24,INDUSINDBK,Financials,0.26455936328818686,1097.0
2025-09-12,DRREDDY,Healthcare,0.26421352381402874,1098.0
2025-10-16,ICICIBANK,Financials,0.2642069913942416,1099.0
2025-10-17,HCLTECH,IT,0.2637661597984568,1100.0
2025-10-28,TATASTEEL,Materials,0.26366647539103644,1101.0
2025-10-01,ASIANPAINT,Materials,0.26334503053606234,1102.0
2025-10-13,NTPC,Utilities,0.2633373970266888,1103.0
2025-10-31,HINDUNILVR,Consumer Staples,0.263310326777214,1104.0
2025-11-07,ICICIBANK,Financials,0.263169158593241,1105.0
2025-10-30,KOTAKBANK,Financials,0.2627997262670151,1106.0
2025-10-31,SIEMENS,Industrials,0.26202217630554464,1107.0
2025-10-16,HEROMOTOCO,Consumer Discretionary,0.2618344683577698,1108.0
2025-10-03,GRASIM,Materials,0.26141951267872027,1109.0
2025-10-21,ADANIPORTS,Industrials,0.26130317353014343,1110.0
2025-10-15,ONGC,Energy,0.2611932349164343,1111.0
2025-11-07,ITC,Consumer Staples,0.261097281310684,1112.0
2025-09-25,TECHM,IT,0.26098270954255814,1113.0
2025-10-13,BAJFINANCE,Financials,0.26081930432266875,1114.0
2025-10-29,BAJFINANCE,Financials,0.26081676131596376,1115.0
2025-10-23,NTPC,Utilities,0.2606960521327494,1116.0
2025-10-13,DIVISLAB,Healthcare,0.26068681974697583,1117.0
2025-11-05,EICHERMOT,Consumer Discretionary,0.26068260242679725,1118.0
2025-10-15,DIVISLAB,Healthcare,0.2605389145661683,1119.0
2025-10-31,TITAN,Consumer Discretionary,0.2604186057282136,1120.0
2025-11-04,INFY,IT,0.2601525371448095,1121.0
2025-10-31,KOTAKBANK,Financials,0.2597820417465248,1122.0
2025-11-10,MUTHOOTFIN,Financials,0.25966577240318534,1123.0
2025-10-30,AXISBANK,Financials,0.25934388199865366,1124.0
2025-11-05,DRREDDY,Healthcare,0.2592925445554357,1125.0
2025-10-31,SBIN,Financials,0.2592402253483918,1126.0
2025-10-15,POWERGRID,Utilities,0.2591946722524761,1127.0
2025-11-04,ADANIGREEN,Utilities,0.25878568826130405,1128.0
2025-11-11,SBIN,Financials,0.2587846549913994,1129.0
2025-10-30,ICICIBANK,Financials,0.25877268360246536,1130.0
2025-10-24,DRREDDY,Healthcare,0.2577967149828094,1131.0
2025-10-31,POWERGRID,Utilities,0.2575457807107011,1132.0
2025-11-04,HINDALCO,Materials,0.25749540594251097,1133.0
2025-10-31,GRASIM,Materials,0.25740166267353726,1134.0
2025-10-31,VOLTAS,Industrials,0.25723641759315674,1135.0
2025-10-27,PIDILITIND,Materials,0.25684645840549913,1136.0
2025-11-03,COALINDIA,Energy,0.25670017235328063,1137.0
2025-09-23,VOLTAS,Industrials,0.25627512800573965,1138.0
2025-11-07,ADANIGREEN,Utilities,0.25601615678993367,1139.0
2025-10-31,HAVELLS,Industrials,0.2559869849654371,1140.0
2025-11-11,TCS,IT,0.25591545065000965,1141.0
2025-10-17,NTPC,Utilities,0.2556983670576854,1142.0
2025-11-05,VOLTAS,Industrials,0.2553115229808108,1143.0
2025-10-08,ASIANPAINT,Materials,0.25483521657894975,1144.0
2025-10-16,NESTLEIND,Consumer Staples,0.25476988679557916,1145.0
2025-11-04,HAVELLS,Industrials,0.25475668648519156,1146.0
2025-11-11,MUTHOOTFIN,Financials,0.2541313103809107,1147.0
2025-10-16,ONGC,Energy,0.2538177922353342,1148.0
2025-11-05,NMDC,Materials,0.25381221450203695,1149.0
2025-10-07,COALINDIA,Energy,0.25303503594821236,1150.0
2025-10-29,SBILIFE,Financials,0.25283272169905213,1151.0
2025-10-14,DIVISLAB,Healthcare,0.2527647129076392,1152.0
2025-11-07,SBIN,Financials,0.2524734755207941,1153.0
2025-10-17,NESTLEIND,Consumer Staples,0.25243433799183784,1154.0
2025-10-24,ONGC,Energy,0.25238755976064114,1155.0
2025-11-07,INFY,IT,0.2520173081461177,1156.0
2025-11-05,GRASIM,Materials,0.251528104053954,1157.0
2025-10-15,HEROMOTOCO,Consumer Discretionary,0.2512826360971956,1158.0
2025-11-06,HINDUNILVR,Consumer Staples,0.25114778550193284,1159.0
2025-10-23,POWERGRID,Utilities,0.25091145855042646,1160.0
2025-10-09,SUNPHARMA,Healthcare,0.250670773820172,1161.0
2025-10-30,ULTRACEMCO,Materials,0.2504443554154897,1162.0
2025-10-21,VOLTAS,Industrials,0.2504239906651815,1163.0
2025-10-21,BAJAJ-AUTO,Consumer Discretionary,0.2503966216906465,1164.0
2025-10-17,ADANIPORTS,Industrials,0.24990846413400306,1165.0
2025-10-30,PIDILITIND,Materials,0.24964604650287225,1166.0
2025-11-04,ADANIPORTS,Industrials,0.24952952459423614,1167.0
2025-10-28,ICICIBANK,Financials,0.24912577415604584,1168.0
2025-10-28,EICHERMOT,Consumer Discretionary,0.24869465665779084,1169.0
2025-10-29,AXISBANK,Financials,0.24866687133172233,1170.0
2025-10-10,COALINDIA,Energy,0.2483883973635171,1171.0
2025-10-31,ICICIGI,Financials,0.2483416771318597,1172.0
2025-11-07,HCLTECH,IT,0.24808809096021617,1173.0
2025-11-07,AXISBANK,Financials,0.24798994247289452,1174.0
2025-10-24,VOLTAS,Industrials,0.24770214096360094,1175.0
2025-10-27,BAJFINANCE,Financials,0.24745126098483336,1176.0
2025-10-13,SBILIFE,Financials,0.24696523326721165,1177.0
2025-10-24,BAJFINANCE,Financials,0.24657870585471556,1178.0
2025-10-27,POWERGRID,Utilities,0.24651202219532134,1179.0
2025-10-20,PIDILITIND,Materials,0.24626576334016012,1180.0
2025-10-31,MUTHOOTFIN,Financials,0.24621546707429648,1181.0
2025-10-14,DRREDDY,Healthcare,0.24596159608637536,1182.0
2025-10-03,COALINDIA,Energy,0.24580132192232984,1183.0
2025-10-23,PIDILITIND,Materials,0.24566465342273205,1184.0
2025-10-16,TECHM,IT,0.2455140649748692,1185.0
2025-10-28,JSWSTEEL,Materials,0.2452625776044499,1186.0
2025-10-30,BAJAJFINSV,Financials,0.24517211429655178,1187.0
2025-11-03,MUTHOOTFIN,Financials,0.24516941659148736,1188.0
2025-10-24,NESTLEIND,Consumer Staples,0.24516686227270326,1189.0
2025-11-06,BRITANNIA,Consumer Staples,0.24431982444538314,1190.0
2025-10-29,BAJAJFINSV,Financials,0.24315667579366393,1191.0
2025-09-30,UPL,Materials,0.24272286009484959,1192.0
2025-11-03,TATASTEEL,Materials,0.2424012258597896,1193.0
2025-10-31,PIDILITIND,Materials,0.24236453044693085,1194.0
2025-10-15,PIDILITIND,Materials,0.242152871780568,1195.0
2025-10-30,TCS,IT,0.2421186911354243,1196.0
2025-10-08,COALINDIA,Energy,0.2418204342384391,1197.0
2025-11-10,SBILIFE,Financials,0.24173220384758098,1198.0
2025-10-30,EICHERMOT,Consumer Discretionary,0.241702573839815,1199.0
2025-10-23,BAJAJFINSV,Financials,0.24156129114274008,1200.0
2025-10-30,SIEMENS,Industrials,0.24154307733068486,1201.0
2025-11-04,TCS,IT,0.2412357022421087,1202.0
2025-10-29,HINDALCO,Materials,0.2412343527106036,1203.0
2025-10-17,ASIANPAINT,Materials,0.24111778966394168,1204.0
2025-11-04,HDFCBANK,Financials,0.24086710609214426,1205.0
2025-10-15,TECHM,IT,0.2407379621760892,1206.0
2025-11-07,GODREJCP,Consumer Staples,0.24045406041340364,1207.0
2025-10-21,ASIANPAINT,Materials,0.24030083408623892,1208.0
2025-10-01,GRASIM,Materials,0.24022857525224828,1209.0
2025-10-27,KOTAKBANK,Financials,0.24014609352020438,1210.0
2025-10-29,RELIANCE,Energy,0.2400853455651476,1211.0
2025-09-22,HAVELLS,Industrials,0.23951123373138555,1212.0
2025-10-28,VOLTAS,Industrials,0.23937023891895667,1213.0
2025-10-16,SUNPHARMA,Healthcare,0.23906921626320368,1214.0
2025-10-30,VOLTAS,Industrials,0.2387062958595991,1215.0
2025-10-31,DIVISLAB,Healthcare,0.23852895481181094,1216.0
2025-10-31,RELIANCE,Energy,0.2384651968497395,1217.0
2025-09-30,APOLLOHOSP,Healthcare,0.23837055551275396,1218.0
2025-10-13,PIDILITIND,Materials,0.23812221355715277,1219.0
2025-09-25,ASIANPAINT,Materials,0.23794621867198035,1220.0
2025-10-29,HEROMOTOCO,Consumer Discretionary,0.23651358231158975,1221.0
2025-10-29,HAVELLS,Industrials,0.2364517053463314,1222.0
2025-09-25,POWERGRID,Utilities,0.2362256109853056,1223.0
2025-10-06,INDUSINDBK,Financials,0.23604706703885694,1224.0
2025-10-28,KOTAKBANK,Financials,0.2359210976470661,1225.0
2025-10-31,NESTLEIND,Consumer Staples,0.23567569878178074,1226.0
2025-10-07,ONGC,Energy,0.23546612009151863,1227.0
2025-10-29,EICHERMOT,Consumer Discretionary,0.2352781555602767,1228.0
2025-10-30,TECHM,IT,0.2348879594166959,1229.0
2025-11-05,HDFCBANK,Financials,0.23488056219227343,1230.0
2025-10-30,SBIN,Financials,0.2347704732264849,1231.0
2025-10-31,BAJFINANCE,Financials,0.2346859298353324,1232.0
2025-11-03,BAJFINANCE,Financials,0.2345102140386041,1233.0
2025-09-25,ICICIBANK,Financials,0.23447479768332571,1234.0
2025-10-24,HINDALCO,Materials,0.23434469089814927,1235.0
2025-11-06,GODREJCP,Consumer Staples,0.23431099341855777,1236.0
2025-10-29,SBIN,Financials,0.2342028557580021,1237.0
2025-09-24,COALINDIA,Energy,0.2340023712485538,1238.0
2025-11-06,HCLTECH,IT,0.23385111904934594,1239.0
2025-11-11,M&M,Consumer Discretionary,0.2338503411459682,1240.0
2025-10-13,ONGC,Energy,0.2338163496723356,1241.0
2025-10-24,BAJAJFINSV,Financials,0.23377423080537502,1242.0
2025-10-16,POWERGRID,Utilities,0.2335820810819201,1243.0
2025-11-07,ADANIPORTS,Industrials,0.23351707908828448,1244.0
2025-10-27,BAJAJ-AUTO,Consumer Discretionary,0.23322150823458696,1245.0
2025-11-06,WIPRO,IT,0.2331351142081156,1246.0
2025-10-31,HDFCBANK,Financials,0.2328882525927138,1247.0
2025-10-24,TCS,IT,0.2328603945154795,1248.0
2025-10-01,ITC,Consumer Staples,0.23278466806591258,1249.0
2025-10-10,DRREDDY,Healthcare,0.23275490202479293,1250.0
2025-10-27,GRASIM,Materials,0.2326341349743025,1251.0
2025-11-04,BANDHANBNK,Financials,0.23262104613076567,1252.0
2025-09-23,HCLTECH,IT,0.2322809513669764,1253.0
2025-11-10,HCLTECH,IT,0.23217806811747285,1254.0
2025-10-23,VOLTAS,Industrials,0.23210153756626123,1255.0
2025-10-20,HCLTECH,IT,0.23206649422422562,1256.0
2025-11-04,NMDC,Materials,0.23205430783438097,1257.0
2025-10-23,ICICIBANK,Financials,0.23191713597352603,1258.0
2025-10-10,NTPC,Utilities,0.23185565899549798,1259.0
2025-09-22,DRREDDY,Healthcare,0.23178160862766253,1260.0
2025-10-30,RELIANCE,Energy,0.23158874693661372,1261.0
2025-11-06,INFY,IT,0.2314914731790015,1262.0
2025-10-24,HCLTECH,IT,0.23135009766193237,1263.0
2025-11-10,ICICIBANK,Financials,0.23114063635015183,1264.0
2025-10-28,DRREDDY,Healthcare,0.23096530522406877,1265.0
2025-10-08,GODREJCP,Consumer Staples,0.23095352194401605,1266.0
2025-11-10,HEROMOTOCO,Consumer Discretionary,0.2308957719141847,1267.0
2025-11-11,ADANIGREEN,Utilities,0.23000226647983052,1268.0
2025-10-08,GRASIM,Materials,0.22971622444040002,1269.0
2025-11-03,TECHM,IT,0.22895668770763664,1270.0
2025-10-21,KOTAKBANK,Financials,0.2282607663740732,1271.0
2025-11-11,RELIANCE,Energy,0.22806904186192087,1272.0
2025-10-14,SUNPHARMA,Healthcare,0.22803298395867486,1273.0
2025-09-23,SIEMENS,Industrials,0.22788917075326548,1274.0
2025-10-13,ADANIPORTS,Industrials,0.22743042456935927,1275.0
2025-11-06,ADANIPORTS,Industrials,0.2273609283597842,1276.0
2025-10-21,NESTLEIND,Consumer Staples,0.22734089320349046,1277.0
2025-10-24,KOTAKBANK,Financials,0.22673908672013252,1278.0
2025-10-31,COALINDIA,Energy,0.2264947487228002,1279.0
2025-11-03,HINDALCO,Materials,0.2260868030764693,1280.0
2025-10-29,GRASIM,Materials,0.2259821462653774,1281.0
2025-09-30,DRREDDY,Healthcare,0.22572832474906523,1282.0
2025-10-17,DRREDDY,Healthcare,0.2256873203397299,1283.0
2025-11-11,ADANIPORTS,Industrials,0.22538853515065188,1284.0
2025-11-10,NESTLEIND,Consumer Staples,0.22531423931987518,1285.0
2025-10-30,NESTLEIND,Consumer Staples,0.22506493339793052,1286.0
2025-10-31,ASIANPAINT,Materials,0.2250596724942942,1287.0
2025-11-05,ULTRACEMCO,Materials,0.22469192942052274,1288.0
2025-10-30,ASIANPAINT,Materials,0.22455665764055507,1289.0
2025-10-29,ULTRACEMCO,Materials,0.2245391381329771,1290.0
2025-10-17,PIDILITIND,Materials,0.22439911584213487,1291.0
2025-11-06,HINDALCO,Materials,0.22402754375291498,1292.0
2025-10-23,NMDC,Materials,0.22341738678131062,1293.0
2025-10-30,DRREDDY,Healthcare,0.2233530372121268,1294.0
2025-10-13,INFY,IT,0.22326433102785814,1295.0
2025-11-05,ADANIPORTS,Industrials,0.22272569345064502,1296.0
2025-11-11,ICICIBANK,Financials,0.22258436239218485,1297.0
2025-10-24,POWERGRID,Utilities,0.22245650872521952,1298.0
